loc_home,loc_neutral,loc_away,elo_diff,form_diff,rest_diff,home_goals,away_goals
1,0,0,-0.06644129171176205,0.25100760931695953,0.2839437503411739,2.0,4.0
1,0,0,-1.5491311699110846,0.18740444052324956,0.7259370033829362,3.0,2.0
0,1,0,-0.6469283666671573,-0.8946816069113812,0.2876820724517808,0.0,2.0
1,0,0,0.06644129171176205,-1.2403795856680093,0.06899287148695166,1.0,0.0
1,0,0,-0.6434314565770646,-1.1003654391465716,0.06899287148695166,0.0,4.0
1,0,0,-0.5105488731535404,0.41108078801185616,0.06453852113757108,1.0,2.0
1,0,0,-1.1574772398206976,-1.2414623375651765,-0.06453852113757108,0.0,4.0
1,0,0,-0.9056997133340201,0.34668167522607046,1.09861228866811,1.0,0.0
0,1,0,0.08042893207213303,-1.0096000092933481,0.15415067982725827,1.0,1.0
0,1,0,-0.17484550450463715,2.941454444516657,-2.079441541679836,1.0,4.0
0,1,0,0.5595056144148387,1.454117239338939,0.0,0.0,1.0
0,1,0,-0.5839839850454879,-0.35567891904116483,1.1486227092427712,0.0,1.0
1,0,0,1.2693783627036654,3.012385888906707,0.0,8.0,2.0
0,1,0,1.0665575774782863,0.41519557312663724,0.0,1.0,0.0
1,0,0,-0.5630025245049314,-0.5683077824878842,0.6241543090729937,1.0,0.0
0,1,0,1.1714648801810685,-0.6790912166928995,0.0,2.0,0.0
1,0,0,0.8112831409015161,1.2525940733486167,0.0,1.0,0.0
0,1,0,0.3881570200002943,0.3824003527080072,0.0,2.0,0.0
0,1,0,0.8917120729736492,2.4021668544634456,0.0,4.0,0.0
0,1,0,-0.6119592657662298,0.7815606016716663,0.0,1.0,0.0
0,1,0,-0.1958269650451936,-0.39263520047841904,0.0,1.0,0.0
1,0,0,-0.3182188181984395,-0.7493113001939301,0.2513144282809061,0.0,0.0
1,0,0,-0.6259469061266008,-1.5308523761304238,0.8938178760220965,1.0,1.0
1,0,0,-0.772817129910496,-2.882827578476136,0.11778303565638382,0.0,5.0
0,1,0,-0.4476044915318709,1.104594704502378,0.18232155679395468,0.0,2.0
0,1,0,1.1015266783792137,-1.138829758324707,0.18232155679395468,0.0,2.0
0,1,0,0.3461940989191814,-2.457253147485,0.0,2.0,1.0
0,1,0,0.8182769610817016,-0.5946767825777143,-2.094945728215801,0.0,0.0
1,0,0,-0.8742275225231855,-0.563027588622123,-0.5596157879354227,0.0,1.0
0,1,0,0.1958269650451936,-0.4707937295022284,0.2231435513142097,2.0,2.0
1,0,0,0.20981460540556454,-0.01976059449931633,0.7259370033829362,1.0,1.0
1,0,0,-0.013987640360370979,-1.476458348695355,0.6592456288842641,1.0,0.0
1,0,0,0.34619409891918146,0.26921099788830893,0.6592456288842641,3.0,0.0
1,0,0,-0.3881570200002944,0.2242277554025791,1.6094379124341,0.0,0.0
1,0,0,-0.5804870749553951,1.6014432090556174,-0.2006706954621511,2.0,1.0
1,0,0,0.3881570200002944,-0.21651553509200727,0.0,1.0,0.0
1,0,0,2.182071896217871,-0.018674749482304076,1.2809338454620642,5.0,0.0
1,0,0,0.7693202198204032,2.3011477993150153,-1.992430164690206,1.0,1.0
1,0,0,-1.108520498559399,-2.493603771686625,-0.7753852787969175,0.0,5.0
1,0,0,0.4825735924327984,-0.1910542827845192,-0.11778303565638337,2.0,2.0
1,0,0,-1.1679679700909757,-2.348572614622359,0.534082485930258,2.0,0.0
1,0,0,-1.0245946563971733,-0.08658268902510269,-0.9028677115420147,0.0,2.0
1,0,0,0.22729915585602822,-2.019356378549463,1.1631508098056809,4.0,0.0
1,0,0,-0.11539803297306048,-0.4728075781478025,0.09097177820572666,1.0,1.0
1,0,0,-0.9301780839646694,-0.5408024846131526,0.0,2.0,0.0
1,0,0,1.5526280800011774,-1.563804170757825,0.2623642644674913,5.0,4.0
1,0,0,-0.8742275225231855,-1.261116056661201,0.0,0.0,2.0
1,0,0,-0.12239185315324597,-0.8877892003455121,-0.09531017980432477,2.0,1.0
1,0,0,-1.174961790271161,-2.837232117683609,0.054067221270275745,2.0,1.0
1,0,0,-0.6469283666671573,0.3997258793733759,0.5753641449035616,0.0,0.0
1,0,0,-0.9161904436042984,0.7906585617824942,1.0986122886681096,1.0,2.0
1,0,0,0.8357615115321653,0.6859938874841592,-1.7047480922384255,0.0,2.0
1,0,0,-0.2657651668470484,-0.23820165911581037,-0.09531017980432521,0.0,2.0
1,0,0,-0.15736095405417339,1.023720062971929,0.0,2.0,1.0
1,0,0,-1.2344092618027378,-1.6973114314817737,0.0,4.0,1.0
1,0,0,-0.2657651668470483,1.0952749391796184,0.0,0.0,2.0
1,0,0,1.6540384726138668,1.9311326051235795,0.0,2.0,0.0
1,0,0,0.4825735924327984,1.724072610607821,0.0,2.0,0.0
1,0,0,0.664412917117621,1.7061150086037502,0.2231435513142097,1.0,0.0
1,0,0,1.098029768289121,0.6868715285350852,-2.379546134130174,1.0,0.0
1,0,0,-1.9198036394609153,-1.9677897583523507,0.0,0.0,3.0
1,0,0,0.6504252767572499,-0.09205143317001552,0.0,3.0,2.0
1,0,0,-0.39515084018047986,-1.691171948943843,0.0,1.0,2.0
1,0,0,0.9091966234241129,0.8697290453807478,0.0,3.0,0.0
1,0,0,-0.5734932547752096,-1.114498434289896,0.9162907318741551,1.0,1.0
1,0,0,-0.4895674126129838,-1.4713041240555125,0.13353139262452252,1.0,2.0
1,0,0,1.419745496577653,1.124764457760612,-0.11778303565638382,0.0,0.0
1,0,0,-0.16085786414426614,2.6973669149955137,0.0,0.0,0.0
